"tweet_id"	"match"	"matchend"	"query"	"query_slot"	"query_hierarchical"	"word"	"0_word"	"1_word"	"0_word_slot"	"1_word_slot"	"exact0"	"within0"	"overlap0"	"outside0"	"exact0_0"	"exact0_1"	"within0_0"	"within0_1"	"overlap0_0"	"overlap0_1"	"outside0_0"	"outside0_1"	"exact1"	"within1"	"overlap1"	"outside1"	"exact1_0"	"exact1_1"	"within1_0"	"within1_1"	"overlap1_0"	"overlap1_1"	"outside1_0"	"outside1_1"
"t739789109158420480"	19405678	19405692	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	"pattern3_entity_support_policy"	""" On June 23rd I want all my fellow Weston Ham Villa fans to trust my insightful judgement ..."" #VoteLeave #Brexit https://t.co/1XfJm45GWU"	"I"	"all my fellow Weston Ham Villa fans to trust my insightful judgement ..."""	"Weston Ham Villa"	"my fellow"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t739789109158420480"	19405678	19405692	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	"pattern3_entity_support_policy"	""" On June 23rd I want all my fellow Weston Ham Villa fans to trust my insightful judgement ..."" #VoteLeave #Brexit https://t.co/1XfJm45GWU"	"I"	"all my fellow Weston Ham Villa fans to trust my insightful judgement ..."""	"Weston Ham Villa"	"my fellow"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t739922665658580993"	19405829	19405833	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	NA	"Wow ! Economist Jim Mellon backs #Brexit ! He explains why we should (& must ! ) #VoteLeave in this short video WATCH : https://t.co/6JdXF7RbDE"	"Economist Jim Mellon"	"#Brexit"	"Jim Mellon"	"Economist"	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t739956846753091585"	19410056	19410061	"pattern3_entity_support_policy"	"pattern24_mostly_group_entity"	NA	"lex Nieora @Alexicon83 Britain 's top investor Jim Mellon backs #Brexit https://t.co/mtQJoPhbkb #VoteLeave #TakeBackControl #Newsnight"	"top investor Jim Mellon"	"#Brexit"	"Jim Mellon"	"top investor"	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t739956846753091585"	19410056	19410061	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	NA	"lex Nieora @Alexicon83 Britain 's top investor Jim Mellon backs #Brexit https://t.co/mtQJoPhbkb #VoteLeave #TakeBackControl #Newsnight"	"top investor Jim Mellon"	"#Brexit"	"Jim Mellon"	"top investor"	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740231517931212800"	19425493	19425501	"pattern3_entity_support_policy"	"pattern24_entity_is_just_another_entity"	NA	"#brexit Polish people getting drunk on the streets of Streatham is probably the reason why local ppl here want to sever ties with Europe"	"local ppl"	"to sever ties with Europe"	"Streatham"	"the reason why local ppl here want to sever ties with Europe"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"t740106701668548608"	19437898	19437903	"pattern3_entity_support_policy"	"pattern24_entity_is_the_adj_est_possible_entity"	NA	"Hey younguns ! Today is the last day to #RegisterToVote , use your #Voice for the #Future you want to see ! #Eu #Referendum #Brexit #InOrOut"	"the #Future you"	"to see"	"Today"	"day to #RegisterToVote"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740144254870249472"	19470872	19470875	"pattern3_entity_support_policy"	"pattern24_concepts_like_entity"	NA	"And while I'm at it , #SportsDirectShame , yes him . Treating his employees like shite while counting his billions . Any you want #Brexit"	"Any you"	"#Brexit"	"shite"	"employees"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740144254870249472"	19470872	19470875	"pattern3_entity_support_policy"	"pattern24_entities_like_group"	NA	"And while I'm at it , #SportsDirectShame , yes him . Treating his employees like shite while counting his billions . Any you want #Brexit"	"Any you"	"#Brexit"	"shite"	"his employees"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740139563570634752"	19500336	19500340	"pattern3_entity_support_policy"	"pattern24_entity_and_the_rest_of_group"	NA	"The more Chuka Umunna and the rest of the #Blairites speak , the more damage they do to those wanting to stop #Brexit . They're idiots . #bbcdp"	"those"	"to stop #Brexit"	"The more Chuka Umunna"	"the #Blairites"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740251887950278656"	19506517	19506519	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	NA	"Investor and economist Jim Mellon has a better track record of forecasting than ALL remain 's consensus so-called "" experts "". He backs Brexit ."	"He"	"Brexit"	"Jim Mellon"	"economist"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740112578488209410"	19506768	19506771	"pattern3_entity_support_policy"	"pattern24_concepts_like_entity"	NA	"@JamesMelville Can you explain why socialists like George Galloway support brexit ?"	"George Galloway"	"brexit"	"George Galloway"	"socialists"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740112578488209410"	19506768	19506771	"pattern3_entity_support_policy"	"pattern24_entities_like_group"	NA	"@JamesMelville Can you explain why socialists like George Galloway support brexit ?"	"George Galloway"	"brexit"	"George Galloway"	"socialists"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740038620283817985"	19514802	19514812	"pattern3_entity_support_policy"	"pattern24_entity_and_the_rest_of_group"	NA	"I hope against hope that if the UK leaves the EU , Ireland and every other country try do the same . Fuck the EU #Brexit"	"I"	"against hope that if the UK leaves the EU"	"Ireland"	"country"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740241606792609793"	19529227	19529240	"pattern3_entity_support_policy"	"pattern24_entity_member_of_group"	"pattern3_entity_support_policy"	"Just a thought : #PR pros who back the #EU and oppose #BREXIT are part of the anti-change management brigade #SoJustSayNoToTheStatusQuo"	"who"	"the #EU and oppose #BREXIT are part of the anti-change management brigade"	"#BREXIT"	"the anti-change management brigade #SoJustSayNoToTheStatusQuo"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
"t740168717171085312"	19572153	19572156	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"#Brexit #VoteLeave #VoteRemain QUESTION IS THIS . DO YOU WANT YOUR LIBERTY ? Ignore daft celebs and politicians . Before the EU was British ."	"YOU"	"YOUR LIBERTY"	"the EU"	"British"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740315182208036864"	19600394	19600406	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"@ImiMorgan To suggest Farage was racist because he wants to have a non-discrimantory immigration policy applied to all is facile #brexit"	"he"	"to have a non-discrimantory immigration policy applied to all is facile"	"Farage"	"racist"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740164619403157504"	19603354	19603364	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"I was thinking that I might need to get married to stay in the UK . The truth is that people will want to marry me for my EU passport #Brexit"	"that people"	"to marry me for my EU passport"	"The truth"	"people"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740280259979907072"	19610828	19610839	"pattern3_entity_support_policy"	"pattern24_entity_member_of_group"	"pattern3_entity_support_policy"	"David Cameron , George Osborne , Goldman Sachs , the CBI want the UK to remain part of the EU : https://t.co/SaoERR3KMt #Brexit #Lexit #ITVEURef"	"the CBI"	"the UK to remain part of the EU :"	"the UK"	"the EU"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t740280259979907072"	19610828	19610839	"pattern3_entity_support_policy"	"pattern24_entity_member_of_group"	"pattern3_entity_wants_name_to_action"	"David Cameron , George Osborne , Goldman Sachs , the CBI want the UK to remain part of the EU : https://t.co/SaoERR3KMt #Brexit #Lexit #ITVEURef"	"the CBI"	"the UK to remain part of the EU :"	"the UK"	"the EU"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t740191027890393088"	19619931	19619935	"pattern3_entity_support_policy"	"pattern24_concepts_like_entity"	NA	"When ur dealing with fantastically inept and outmoded French institutions such as the RECTORAT u realise why UK wants to leave EU #Brexit"	"UK"	"to leave EU"	"the RECTORAT"	"institutions"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740191027890393088"	19619931	19619935	"pattern3_entity_support_policy"	"pattern24_entities_like_group"	NA	"When ur dealing with fantastically inept and outmoded French institutions such as the RECTORAT u realise why UK wants to leave EU #Brexit"	"UK"	"to leave EU"	"the RECTORAT"	"outmoded French institutions"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740125888424075264"	19643599	19643602	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"#bbcsp Gordon Brewer is a disgrace to journalism-trying to engineer support for Brexit , using his twisted obsession with Indy as the reason"	"engineer"	"for Brexit"	"#bbcsp Gordon Brewer"	"disgrace"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740125888424075264"	19643599	19643602	"pattern3_entity_support_policy"	"pattern24_entity_is_affiliation"	NA	"#bbcsp Gordon Brewer is a disgrace to journalism-trying to engineer support for Brexit , using his twisted obsession with Indy as the reason"	"engineer"	"for Brexit"	"Gordon Brewer"	"a disgrace"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740128328531730432"	19656072	19656075	"pattern3_entity_support_policy"	"pattern24_entity_is_the_adj_est_possible_entity"	NA	"Noel Edmonds peddling bullshit medical machines ? Keith Chegwin backing Brexit ? This is the worst edition of Multicoloured Swap Shop ever ."	"Keith Chegwin"	"Brexit"	"This"	"edition of Multicoloured Swap Shop"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740283240678883328"	19658213	19658221	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"David Cameron just claimed ISIS supports the EU referendum ' Leave ' campaign https://t.co/Fn5nXaZ8Pp CAMERON IS A COMPLETE PRICK . #Brexit"	"ISIS"	"the EU referendum ' Leave ' campaign"	"CAMERON"	"PRICK"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740260720017874944"	19666104	19666108	"pattern3_entity_support_policy"	"pattern24_entity_and_the_rest_of_group"	NA	"Causing world war 3 on Facebook by ignoring a debate between my family living in Spain and the rest of the family wanting Brexit 🙈"	"the family"	"Brexit 🙈"	"Spain"	"the family"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740285554349068288"	19666408	19666420	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	"pattern3_entity_support_policy"	"I hope after tonight people realise Cameron is a cunt and vote out ! #brexit"	"I"	"after tonight people realise Cameron is a cunt and vote out"	"Cameron"	"cunt"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t740138247628656640"	19692756	19692759	"pattern3_entity_support_policy"	"pattern24_groups_entity"	NA	"An epiphany ! Cheggers and Right Said Fred 's Richard Fairbrass back Brexit . A nation 's confusion lifts ....."	"Richard Fairbrass"	"Brexit"	"Richard Fairbrass"	"Fred"	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740139158241435653"	19707931	19707933	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"Chuka Umunna is voter repellant . #bbcdp editor @RobbieGibb knows that . Only rational reason he picks him is he WANTS #Brexit . #ToryBBC"	"he"	"#Brexit"	"Chuka Umunna"	"voter"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740155024752422912"	19730607	19730614	"pattern3_entity_support_policy"	"pattern24_name_joins_group"	NA	"Why does increasingly TROUBLED Cameron want the UK stay in EU ? IRRATIONAL https://t.co/VMaBUyHrad #VoteLeave #Brexit https://t.co/GEI4hzvY5m"	"TROUBLED Cameron"	"the UK stay in EU"	"UK"	"EU"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t740096334116605952"	19743279	19743283	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"#r4today brexit is a Tory problem they want to make ours https://t.co/XYp1xfsLwZ"	"they"	"to make ours"	"#r4today brexit"	"Tory"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740222763034628097"	19769520	19769525	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"55-and-over voters support Brexit and will vote . Younger ones are more pro-EU but less likely to vote https://t.co/ZLprkRDf8z via @guardian"	"voters"	"Brexit and will vote"	"Younger ones"	"pro-EU"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740284716134346752"	19778473	19778485	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"#ITVEURef I think @David_Cameron is #partifically shit tonight What he really really wants to say is "" oh fu ** it , let 's #Brexit"	"What he"	"to say is "" oh fu ** it"	"@David_Cameron"	"shit"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740284716134346752"	19778473	19778485	"pattern3_entity_support_policy"	"pattern24_entity_is_affiliation"	NA	"#ITVEURef I think @David_Cameron is #partifically shit tonight What he really really wants to say is "" oh fu ** it , let 's #Brexit"	"What he"	"to say is "" oh fu ** it"	"@David_Cameron"	"#partifically shit"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740287636229722113"	19787853	19787857	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"@David_Cameron calling anyone who supports leave a quitter . I beg to differ , you Mr Cameron are a weak traitor #ITVEURef #Voteleave #Brexit"	"who"	"leave a quitter"	"Mr Cameron"	"traitor"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740297350351060992"	19795936	19795940	"pattern3_entity_support_policy"	"pattern24_entity_adj_affiliation"	NA	"Nigel Farage , the man who couldn't get elected , now the face of Brexit ! Boris backed the wrong horse #BorisJohnson https://t.co/VqnEDHbG0U"	"Boris"	"the wrong horse"	"Nigel Farage"	"the man"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t739996795468554241"	19827124	19827127	"pattern3_entity_support_policy"	"pattern24_as_a_group_entity"	NA	"As a Wisconsinite , I support Great Britain ! #Brexit https://t.co/clZdEIxsaa"	"I"	"Great Britain"	"I"	"a Wisconsinite"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740200750597431296"	19840064	19840083	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"Nigel Farage is an ass but at least he wants to leave EU for Boris #brexit is about him being Tory leader with muppet master Gove 's"	"least he"	"to leave EU for Boris #brexit is about him being Tory leader with muppet master Gove 's"	"Nigel Farage"	"ass"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740185346739216384"	19871863	19871872	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	NA	"Is Wetherspoon CEO Tim Martin backing #Brexit to stop Zero-hours reforms ? https://t.co/Dx2eVxWJaB https://t.co/XJeZxV2RCi"	"Wetherspoon CEO Tim Martin"	"#Brexit to stop Zero-hours reforms"	"Tim Martin"	"Wetherspoon CEO"	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740448710782517248"	19905662	19905671	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	"pattern3_entity_support_policy"	"EU referendum debate :D avid Cameron suggests voters backing Brexit are quitters who don't love the UK , WHAT A MORONIC TWAT HE HAS SOLD BRITAIN"	"voters"	"Brexit are quitters who don't love the UK"	"Brexit"	"quitters"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t740540849336033282"	19992891	19992904	"pattern3_entity_support_policy"	"pattern24_name_joins_group"	"pattern3_entity_support_policy"	". @InvestEuropeEU supports the UK remaining in the EU and says #Brexit would discourage investment . @PrivFundsMgmt https://t.co/uyLgtjbJjH"	"@InvestEuropeEU"	"the UK remaining in the EU and says #Brexit would discourage investment"	"UK"	"the EU"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
"t740470618248884224"	19998670	19998687	"pattern3_entity_support_policy"	"pattern24_concepts_like_entity"	NA	"Why we should support #Brexit and fight for our democracy in the whole of Europe and stop things like #ttip #tipp . https://t.co/9Xej3z0M3p"	"we"	"#Brexit and fight for our democracy in the whole of Europe and stop things like"	"#ttip #tipp"	"things"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"t740470618248884224"	19998670	19998687	"pattern3_entity_support_policy"	"pattern24_entities_like_group"	NA	"Why we should support #Brexit and fight for our democracy in the whole of Europe and stop things like #ttip #tipp . https://t.co/9Xej3z0M3p"	"we"	"#Brexit and fight for our democracy in the whole of Europe and stop things like"	"#ttip #tipp"	"things"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
"t740987033905201152"	20004633	20004637	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"Sturgeon is scaremongering because SNP wants another indepence poll . Brexit is a shortcut to the breakup of the UK . https://t.co/r1v0ULlUXY"	"SNP"	"another indepence poll"	"Sturgeon"	"scaremongering"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t741009810922082304"	20049742	20049749	"pattern3_entity_support_policy"	"pattern24_entity_is_the_adj_est_possible_entity"	NA	"BJ is a dishonest hypocrite who 's only interested in personal gain . He backs BREXIT because it suits his ambition . https://t.co/pv6cAWuxBy"	"He"	"BREXIT because it suits his ambition"	"BJ"	"hypocrite"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740859762233987072"	20062507	20062512	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	NA	"UK economist and entrepreneur Jim Mellon backs brexit #voteleave https://t.co/V8LWzhvuHm"	"entrepreneur Jim Mellon"	"brexit #voteleave"	"Jim Mellon"	"entrepreneur"	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t741032270061047808"	20065385	20065389	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"Loool this woman on QT has decided that Brexit supporters are nazis because they want to control immigration"	"they"	"to control immigration"	"Brexit supporters"	"nazis"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740915123418587136"	20093032	20093036	"pattern3_entity_support_policy"	"pattern24_adj_affiliation_name"	NA	"video Derbyshire Business Owner John Mayers supports Brexit https://t.co/wTXhBm3Kon"	"Owner John Mayers"	"Brexit"	"John Mayers"	"Business Owner"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t741017843018399749"	20093318	20093326	"pattern3_entity_support_policy"	"pattern24_entity_be_a_person_group"	NA	"Tony Blair joins team scaremonger #Brexit yep the guy who lied over Iraq is the guy you really want to agree with #VoteLeave"	"the guy you"	"to agree with #VoteLeave"	"Iraq"	"guy"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
